genero;asistentes;precioTicket;diaSemana;duracion
academico;191;4.792890111926122;Viernes;1.5
academico;19;4.840932113427411;Sábado;3.0
academico;102;3.056260854682048;Miércoles;2.0
cultural;26;2.909979716640163;Jueves;1.5
networking;97;0.954917994737194;Viernes;1.0
deportivo;98;3.0591670801091455;Miércoles;1.5
cultural;105;2.8884144906793687;Jueves;2.0
academico;192;5.175848424983476;Viernes;1.5
networking;103;2.0395390881786084;Sábado;1.5
deportivo;97;3.1147274676055527;Viernes;1.0
networking;47;1.9704399703806834;Miércoles;1.0
cultural;103;5.075241144293569;Sábado;1.5
academico;18;1.0337389223609503;Lunes;1.0
academico;26;1.0063326509931152;Jueves;1.0
cultural;109;2.9039768301888467;Viernes;2.0
cultural;118;3.0274514060030855;Viernes;2.0
cultural;106;4.8424263607932;Sábado;3.0
cultural;105;4.785727799251936;Viernes;3.0
academico;52;3.009598458071081;Lunes;1.5
academico;53;2.971315433372428;Lunes;1.5
networking;45;2.899443875543082;Martes;1.5
cultural;174;2.096026449739062;Viernes;3.0
academico;53;4.906829591866414;Sábado;2.0
cultural;108;5.222223257980854;Viernes;2.0
deportivo;178;0.9744793429082226;Viernes;1.0
academico;14;4.914971244581577;Sábado;3.0
networking;53;2.9323821119438143;Martes;1.5
deportivo;194;2.9829069779913615;Sábado;1.5
cultural;171;1.9645236644796031;Viernes;3.0
deportivo;96;5.184171780034248;Jueves;2.0
academico;103;3.13206243840248;Miércoles;2.0
cultural;143;0.9688244387420363;Viernes;1.5
academico;138;4.782564417891032;Sábado;3.0
academico;15;4.88846293291059;Sábado;3.0
deportivo;100;2.081653105057328;Viernes;1.0
deportivo;102;1.9095343239524252;Viernes;1.0
networking;108;2.9359943266043933;Martes;2.0
academico;107;2.0528645675828474;Viernes;2.0
academico;134;4.874016125680773;Sábado;3.0
networking;188;2.98920054309107;Sábado;3.0
cultural;105;4.784294976910267;Viernes;2.0
academico;98;2.0910703475897523;Miércoles;1.5
academico;112;2.885003857132944;Miércoles;1.5
networking;95;0.9771541337776609;Viernes;1.0
cultural;109;5.141127906025186;Viernes;3.0
academico;100;2.0192218770523223;Viernes;2.0
networking;105;3.1208477855671477;Martes;2.0
cultural;101;3.0626739094943636;Jueves;1.5
cultural;107;5.09477365591723;Viernes;3.0
networking;103;3.1444058107623127;Jueves;2.5
academico;46;4.8702495142870665;Sábado;2.0
cultural;200;1.9417535205135688;Viernes;3.0
networking;102;2.004065456702615;Sábado;1.5
academico;142;5.0851456303511995;Sábado;3.0
cultural;104;2.899341716914945;Viernes;1.5
cultural;102;5.069780209684234;Sábado;1.5
deportivo;18;5.07422385963006;Viernes;3.0
cultural;104;5.15783828143716;Viernes;3.0
deportivo;53;1.9543677268668986;Viernes;1.5
deportivo;104;1.9889842088719394;Viernes;1.0
academico;187;4.985215425410997;Viernes;1.0
deportivo;21;0.9867434637317104;Viernes;1.5
cultural;103;4.8455463575129345;Sábado;1.5
academico;23;1.0420324808580839;Lunes;1.0
academico;189;3.0176812482796738;Miércoles;2.0
academico;193;2.9001624341357823;Miércoles;2.0
networking;53;0.9853573728661149;Sábado;1.5
academico;204;5.054776721361268;Viernes;3.0
deportivo;18;4.962884001072345;Viernes;3.0
academico;101;1.9008684325462832;Viernes;1.0
deportivo;101;2.8630203891946193;Viernes;1.5
cultural;99;4.91897595942378;Sábado;1.5
cultural;27;2.9994939304390438;Jueves;1.5
academico;26;1.0432820237741485;Jueves;1.0
networking;50;0.9511631336144948;Sábado;1.5
cultural;53;2.996774261881168;Viernes;2.0
deportivo;96;2.883042342574411;Viernes;1.0
deportivo;103;3.124957820669983;Miércoles;1.5
academico;95;4.989389084540371;Sábado;2.0
deportivo;45;2.956071558864097;Viernes;1.5
deportivo;98;2.0734866428305163;Viernes;1.0
cultural;134;4.960859062638988;Sábado;3.0
cultural;48;2.8725281092722494;Viernes;2.0
deportivo;28;0.9731764175124846;Domingo;3.0
cultural;103;3.1321275532178894;Sábado;2.0
cultural;95;2.987993669160465;Jueves;1.5
cultural;54;2.8678448736615527;Viernes;2.0
networking;96;1.0035170599931162;Martes;3.0
cultural;117;3.129812143864557;Viernes;2.0
networking;103;0.9709466583162859;Martes;3.0
deportivo;112;4.907833642625354;Viernes;3.0
academico;50;4.964636335338347;Sábado;2.0
academico;194;2.9589634260527;Miércoles;2.0
cultural;47;3.0000826042755624;Viernes;2.0
cultural;122;2.0950371082014687;Viernes;2.5
networking;100;1.0144346498400985;Viernes;1.5
deportivo;95;3.1294795914973976;Viernes;1.5
cultural;109;3.0631798774599783;Viernes;2.0
academico;197;5.053167597601673;Viernes;3.0
academico;198;4.769648904889586;Viernes;1.5
cultural;170;2.9316459006531703;Sábado;3.0
academico;110;2.91782098355509;Miércoles;1.5
networking;99;5.0572143831706375;Lunes;2.0
deportivo;24;0.9507616315472246;Viernes;1.5
deportivo;22;5.0117778399243935;Viernes;3.0
networking;98;0.9766609992796101;Viernes;1.5
academico;47;3.083053023528909;Sábado;1.5
deportivo;45;1.916246783769649;Viernes;1.5
networking;108;5.090464956035535;Sábado;3.0
networking;109;4.84341998931503;Lunes;1.0
cultural;107;3.1415596789298172;Viernes;2.0
deportivo;104;3.1110568943508587;Miércoles;1.5
deportivo;96;2.0827823276824087;Viernes;1.0
academico;98;5.190151068457531;Sábado;2.0
cultural;120;2.8663254727867375;Viernes;3.0
networking;184;3.056497677528687;Sábado;3.0
academico;97;5.203458124695015;Sábado;2.0
deportivo;103;3.0682683256482353;Viernes;1.0
academico;135;5.134674663856265;Sábado;3.0
cultural;104;5.092114161493897;Sábado;2.0
academico;97;1.9337427522164694;Miércoles;1.5
academico;155;2.8760822567989077;Miércoles;1.5
deportivo;19;0.9804486285358178;Domingo;3.0
networking;45;0.9987505908181122;Sábado;1.0
cultural;107;3.011882668419959;Viernes;1.0
cultural;195;2.0298002332702665;Viernes;3.0
academico;107;2.0008842605665307;Viernes;2.0
deportivo;14;5.22709428868885;Viernes;3.0
deportivo;21;1.043551293465554;Domingo;3.0
deportivo;46;3.1094179176403474;Viernes;1.5
academico;163;2.9171686597600894;Miércoles;1.5
networking;95;0.9735824970576317;Viernes;1.5
academico;195;5.121953253023724;Viernes;3.0
cultural;102;3.1194890100194805;Sábado;2.0
academico;48;2.95434418526791;Lunes;1.5
deportivo;105;4.814261639636028;Viernes;3.0
cultural;172;1.903701656488406;Viernes;3.0
cultural;122;2.9688417478270286;Viernes;3.0
deportivo;99;3.0406150323030907;Viernes;1.5
deportivo;198;3.10319973580364;Sábado;1.5
academico;47;2.955786205425066;Lunes;1.5
academico;100;2.0007162003325774;Viernes;1.0
networking;100;4.876992343471857;Lunes;2.0
deportivo;104;3.0966955778288727;Viernes;1.0
cultural;139;5.1861240490436975;Viernes;1.0
academico;101;1.902243987358429;Miércoles;1.5
cultural;99;3.0636943099089007;Jueves;2.0
deportivo;181;1.014836272999038;Viernes;1.0
deportivo;197;2.8561217531306227;Sábado;1.5
deportivo;191;3.1378308189477675;Sábado;1.5
academico;101;2.9973711801961187;Sábado;2.0
cultural;50;3.0703799073621036;Jueves;2.0
academico;97;2.013115704118069;Viernes;1.0
cultural;200;2.9110093899973553;Viernes;2.0
deportivo;29;1.010229843761302;Lunes;1.0
networking;185;3.0940635159730006;Sábado;3.0
cultural;196;2.020416050797395;Viernes;3.0
networking;104;0.9723594066455603;Viernes;1.0
networking;169;1.9907578879468593;Sábado;2.0
academico;98;3.000115757963733;Miércoles;2.0
cultural;202;3.054534685645386;Viernes;2.0
deportivo;26;0.9652934989894454;Viernes;1.5
cultural;97;4.76790156946227;Sábado;2.0
cultural;45;3.087081264961749;Viernes;3.0
cultural;108;1.9725809007116435;Jueves;1.5
academico;95;4.7805587570500805;Sábado;2.0
networking;99;1.0357284021694428;Viernes;1.0
cultural;124;1.9516626241406572;Viernes;2.5
deportivo;100;3.092590346934248;Viernes;1.0
deportivo;103;3.001645919148245;Viernes;1.5
deportivo;24;0.9557254709247298;Domingo;3.0
networking;99;0.9875789957507007;Viernes;1.5
networking;97;2.864168454030985;Viernes;1.0
cultural;121;3.0050268967321294;Viernes;3.0
networking;103;2.9529587772521024;Jueves;2.5
cultural;136;5.104474535617709;Viernes;2.0
academico;18;5.13537703646032;Sábado;3.0
cultural;109;5.151163708812412;Viernes;2.0
networking;102;2.976416817702902;Viernes;1.0
networking;98;0.9946238891908766;Viernes;1.0
cultural;153;2.068976128531922;Viernes;2.0
deportivo;54;2.0750595144582635;Sábado;1.5
networking;103;2.0958661917719335;Sábado;1.5
cultural;154;1.9027351862434574;Viernes;1.5
networking;104;2.0878575958661623;Sábado;1.5
deportivo;24;1.016213897764453;Viernes;1.5
cultural;164;2.9049617599761857;Sábado;3.0
cultural;95;2.9652647959416343;Jueves;1.5
cultural;110;3.069486962778336;Viernes;2.0
deportivo;19;5.221697321204335;Viernes;3.0
cultural;167;2.8610740806969357;Sábado;3.0
cultural;133;5.151494721459918;Sábado;3.0
deportivo;100;1.9944087275578983;Viernes;1.0
academico;52;3.004243174072141;Lunes;1.5
cultural;153;2.9515184490889315;Jueves;3.0
academico;184;4.876258045217362;Viernes;1.0
cultural;102;5.036336234124711;Sábado;1.5
cultural;99;3.0345980359074147;Viernes;1.5
cultural;45;2.8813152302066234;Viernes;2.0
academico;100;2.052402445066534;Miércoles;1.5
cultural;100;2.9715939188707616;Viernes;2.0
cultural;169;1.9656635427978593;Viernes;3.0
academico;100;5.1624598807164475;Sábado;2.0
academico;35;2.8997675507001874;Sábado;1.0
academico;50;3.131876400304407;Lunes;1.5
cultural;111;5.06680269683098;Sábado;3.0
cultural;28;3.000820613300003;Jueves;1.5
cultural;111;3.148046285045372;Viernes;2.0
cultural;105;5.061758323034545;Viernes;3.0
academico;48;2.990651319591329;Sábado;1.5
academico;29;3.072224959527362;Sábado;1.0
academico;158;2.964172997224274;Miércoles;1.5
cultural;164;3.0017253517410447;Sábado;3.0
deportivo;110;5.213475824849125;Viernes;3.0
cultural;137;5.0015507843568425;Viernes;2.0
academico;135;5.234160893678706;Sábado;3.0
cultural;104;2.8542867409880994;Viernes;1.5
cultural;101;3.1458341995937493;Sábado;3.0
cultural;102;3.148286320152822;Viernes;2.0
cultural;96;3.027583426066033;Jueves;1.5
cultural;118;2.0390863379805384;Viernes;2.5
academico;199;4.917572910928511;Viernes;3.0
academico;158;3.1004429188348848;Miércoles;1.5
cultural;117;3.1092324283205968;Viernes;2.0
cultural;95;2.882592771736592;Sábado;2.0
cultural;113;2.9799140955384913;Viernes;2.0
cultural;107;3.0400600161297433;Viernes;2.0
academico;95;2.020027277384096;Viernes;1.0
cultural;107;2.022994067778176;Jueves;1.5
deportivo;24;0.9662513521648296;Lunes;1.0
networking;99;0.9824136585934755;Viernes;1.0
networking;96;4.980863601488284;Lunes;2.0
cultural;139;4.9616116095190295;Viernes;1.0
deportivo;48;2.9048236915761496;Viernes;1.5
academico;183;4.93502566387496;Viernes;1.0
networking;103;3.1172411974618077;Martes;2.0
cultural;51;3.026037679440953;Jueves;2.0
academico;197;5.108772855176534;Viernes;3.0
cultural;103;4.829191731246164;Viernes;2.0
networking;102;2.9748817924476727;Viernes;1.0
networking;50;2.9081920256009184;Martes;1.5
networking;160;1.945778215077763;Sábado;2.0
cultural;171;1.960367274636272;Viernes;3.0
networking;54;2.0576378969557294;Miércoles;1.0
deportivo;14;4.783667214039932;Viernes;3.0
deportivo;107;2.994227451925382;Viernes;2.0
cultural;108;4.765244350674117;Viernes;2.0
networking;98;1.014670610689606;Viernes;1.0
cultural;95;3.1378838156713815;Viernes;1.5
deportivo;177;1.0290912064913553;Viernes;1.0
cultural;95;3.005015834031501;Sábado;3.0
deportivo;107;2.869531989828431;Viernes;2.0
networking;109;5.058680635703703;Sábado;3.0
cultural;110;2.9803496064451567;Viernes;2.0
networking;96;4.967821570021641;Lunes;2.0
deportivo;24;1.0342365489052774;Lunes;1.0
academico;100;5.129346661313131;Sábado;2.0
cultural;105;5.017301408803117;Viernes;2.0
cultural;102;2.85181131052695;Jueves;1.5
academico;53;3.0732200350906425;Sábado;1.5
academico;19;1.0250546894552863;Lunes;1.0
cultural;112;2.8586533998865304;Viernes;2.0
networking;104;2.0255752527072546;Sábado;1.5
cultural;152;4.916748380880833;Viernes;1.5
networking;97;0.9887178185040489;Viernes;1.5
cultural;102;5.065594281657483;Viernes;3.0
academico;104;2.00279873057702;Miércoles;1.5
cultural;156;2.050767969053647;Viernes;2.0
networking;107;5.127786654391704;Sábado;3.0
deportivo;101;1.966774905460005;Viernes;1.0
academico;105;3.102448810636602;Miércoles;1.5
networking;104;3.0148872348582207;Jueves;2.5
cultural;45;2.907386958601745;Viernes;3.0
academico;54;3.1244801990141293;Sábado;1.5
networking;102;1.9124217176218838;Sábado;1.5
academico;16;4.7775221796361125;Sábado;3.0
networking;95;1.0141013051291863;Viernes;1.5
academico;18;0.9972280941324865;Lunes;1.0
academico;19;0.9633889461943937;Lunes;1.0
cultural;134;5.216259651296877;Viernes;2.0
deportivo;101;2.008901028652674;Viernes;1.0
academico;196;4.789278961641519;Viernes;3.0
cultural;97;5.159806407972435;Sábado;2.0
cultural;102;3.1042908370530786;Viernes;1.5
cultural;102;5.090650839339526;Viernes;3.0
deportivo;49;1.9058956291857478;Sábado;1.5
networking;47;0.9973448678831158;Sábado;1.5
deportivo;176;1.037378683585664;Viernes;1.0
deportivo;163;2.899926512245539;Viernes;1.5
academico;17;1.036697856569042;Lunes;1.0
academico;19;0.9617242182822352;Lunes;1.0
deportivo;99;1.9645167278469962;Viernes;1.0
networking;105;3.024654416908787;Martes;2.0
cultural;123;1.9544651240066515;Viernes;2.5
networking;109;4.985459464691652;Lunes;1.0
cultural;122;3.126816297342676;Viernes;3.0
academico;11;4.953685034129748;Sábado;3.0
cultural;51;1.9519417370490464;Sábado;2.0
cultural;51;3.0385244962362;Jueves;2.0
cultural;52;2.9183061010602436;Viernes;3.0
deportivo;51;3.0216824328953353;Viernes;1.5
cultural;95;2.9317120997933537;Sábado;2.0
academico;203;5.029947001717975;Viernes;3.0
deportivo;194;3.0169085748088076;Sábado;1.5
cultural;100;5.162900066566896;Sábado;1.5
networking;101;1.0349416668779758;Viernes;1.5
academico;20;4.983764951445745;Sábado;3.0
cultural;102;2.8823197055707332;Jueves;2.0
academico;104;3.125229425821724;Sábado;2.0
cultural;105;3.14334896301229;Viernes;2.0
cultural;98;2.9416238915779322;Jueves;1.5
cultural;203;2.9890523461585214;Viernes;2.0
cultural;153;4.864825080973035;Viernes;1.5
cultural;126;3.061906988223492;Viernes;3.0
cultural;102;3.1283872542113147;Sábado;3.0
deportivo;99;2.924060592735127;Miércoles;1.5
deportivo;25;1.0401064330232686;Viernes;1.5
cultural;100;5.076477170694105;Viernes;2.0
cultural;100;2.8994466059970363;Jueves;1.5
networking;100;3.071535873584014;Martes;2.0
deportivo;101;2.003066908276653;Viernes;1.0
cultural;136;4.762862626501947;Viernes;1.0
cultural;195;1.9523303286691216;Viernes;3.0
academico;163;2.8535646340530505;Miércoles;1.5
academico;105;1.9656524895660457;Viernes;2.0
networking;165;2.0357885878614232;Sábado;2.0
cultural;51;2.893397385644737;Jueves;2.0
academico;15;1.0137870785254481;Lunes;1.0
academico;190;4.9703698296280505;Viernes;1.5
networking;106;2.9170623810851803;Martes;2.0
academico;98;4.883535281884777;Sábado;2.0
academico;108;3.0404558113050415;Miércoles;1.5
cultural;106;1.9353867991053089;Jueves;1.5
cultural;153;5.183942804915754;Viernes;1.5
cultural;142;4.84301996098334;Viernes;2.0
deportivo;27;0.9592606422298567;Lunes;1.0
academico;16;4.7607433566055235;Sábado;3.0
academico;190;5.180906520662991;Viernes;1.5
academico;104;5.020632485073292;Sábado;2.0
cultural;104;4.832426509632711;Viernes;3.0
deportivo;96;3.058759490626131;Miércoles;1.5
academico;103;2.0737329805795266;Viernes;2.0
deportivo;49;1.9751062848993304;Viernes;1.5
cultural;149;2.928286096207976;Jueves;3.0
networking;101;3.057027343459481;Martes;2.0
deportivo;52;3.036914064594246;Viernes;1.5
deportivo;100;2.074429864320421;Viernes;1.0
deportivo;54;3.1312570133322453;Viernes;1.5
deportivo;102;3.035846341533255;Viernes;1.5
cultural;107;5.182230912947114;Viernes;3.0
cultural;99;2.9871366602167893;Viernes;2.0
networking;102;2.8901418606689036;Jueves;2.5
cultural;101;2.907461608431964;Sábado;3.0
deportivo;20;5.194581127000624;Viernes;3.0
cultural;124;1.0320456676616936;Viernes;2.0
academico;191;5.1778949914240275;Viernes;1.5
academico;103;5.127633668865333;Sábado;2.0
cultural;125;1.9224286954907777;Viernes;2.5
academico;30;2.9024458317722006;Sábado;1.0
cultural;54;3.051364692129982;Jueves;2.0
networking;45;0.9644134148579835;Sábado;1.5
deportivo;98;3.032648736770853;Viernes;1.0
deportivo;96;5.047587509545252;Jueves;2.0
academico;98;5.203286302538256;Sábado;2.0
deportivo;22;1.0228599318243299;Domingo;3.0
academico;19;1.038517808294177;Lunes;1.0
academico;103;1.9934145574552913;Viernes;2.0
academico;96;2.0943261061643983;Miércoles;1.5
networking;98;0.9753518398572556;Martes;3.0
academico;101;5.2264659551366215;Sábado;2.0
deportivo;158;2.962906322156697;Viernes;1.5
networking;48;2.0866470198022253;Miércoles;1.0
networking;96;3.125788244395163;Jueves;2.5
cultural;193;1.9408775339349742;Viernes;3.0
cultural;150;2.0061947822946204;Viernes;2.0
cultural;98;2.8747213545635724;Sábado;3.0
cultural;176;1.9236166174367255;Viernes;3.0
networking;99;1.004944493548765;Martes;3.0
academico;137;5.217310443614385;Sábado;3.0
cultural;158;5.178646306880292;Viernes;1.5
deportivo;197;3.049298744511225;Sábado;1.5
cultural;129;4.809485798123869;Sábado;3.0
academico;50;2.9475702295106143;Sábado;1.5
deportivo;22;0.9781128938803896;Viernes;1.5
academico;190;2.8577674006127545;Miércoles;2.0
academico;95;2.014408894947448;Miércoles;1.5
academico;193;3.0764556467177657;Miércoles;2.0
academico;157;2.8711765474906383;Miércoles;1.5
networking;103;2.998042202864703;Viernes;1.0
networking;179;3.015745863124109;Sábado;3.0
networking;187;3.011545133088431;Sábado;3.0
networking;103;0.9670052578930176;Martes;3.0
academico;136;4.94592274604741;Sábado;3.0
deportivo;53;1.9100752884430394;Viernes;1.5
deportivo;101;2.9808286676208384;Miércoles;1.5
cultural;99;2.8789079705962304;Sábado;3.0
networking;104;0.9880806347401957;Viernes;1.5
cultural;98;3.1250293334655908;Jueves;2.0
cultural;120;1.0040540125609816;Viernes;2.0
cultural;113;2.9660974194706182;Viernes;2.0
deportivo;48;2.04740267716857;Viernes;1.5
academico;11;5.008021443328058;Sábado;3.0
cultural;104;5.20701470347931;Viernes;3.0
cultural;96;2.900859703593894;Viernes;2.0
cultural;98;3.0981987793444126;Jueves;1.5
cultural;128;4.786088602375617;Sábado;3.0
networking;112;5.135077242708089;Sábado;3.0
deportivo;99;2.0973486109641493;Viernes;1.0
deportivo;28;1.048441867962976;Lunes;1.0
cultural;48;2.8989559261495805;Viernes;2.0
cultural;155;3.0048455519835064;Jueves;3.0
cultural;52;2.878166344317615;Viernes;2.0
cultural;123;1.9232972877508296;Viernes;2.5
cultural;103;5.180427399491556;Viernes;3.0
deportivo;95;3.017546420110674;Viernes;1.5
cultural;158;5.058469673347373;Viernes;1.5
cultural;103;2.9282690267457196;Viernes;2.0
networking;98;1.0490888208537745;Viernes;1.5
cultural;97;2.9362919441115025;Viernes;1.5
academico;141;5.0146682834054745;Sábado;3.0
academico;157;2.9556778619964144;Miércoles;1.5
cultural;102;3.0632818187798874;Viernes;1.5
academico;54;2.977214912702868;Lunes;1.5
academico;104;4.8524692680784645;Sábado;2.0
networking;98;0.9844955942279231;Martes;3.0
cultural;104;4.764131268576538;Viernes;3.0
cultural;28;3.059700164455586;Jueves;1.5
cultural;177;1.0250281218431025;Viernes;2.0
